_id,createdDate,lastLogin,state,role,active
6008897ab6310511daa4ebdc,2021-01-20 19:50:18.469,2021-01-20 19:50:18.526,WI,CONSUMER,True
60088a46b6310511daa4ec97,2021-01-20 19:53:42.902,2021-01-20 19:53:42.948,WI,CONSUMER,True
600987d77d983a11f63cfa92,2021-01-21 13:55:35.327,2021-01-21 13:59:21.063,WI,CONSUMER,True
600987d77d983a11f63cfa92,2021-01-21 13:55:35.327,2021-01-21 13:59:21.063,WI,CONSUMER,True
600987d77d983a11f63cfa92,2021-01-21 13:55:35.327,2021-01-21 13:59:21.063,WI,CONSUMER,True
6008f02fb6310511daa4f314,2021-01-21 03:08:31.692,,IL,CONSUMER,True
600988557d983a11f63d08ef,2021-01-21 13:57:41.269,2021-01-21 13:57:41.485,WI,CONSUMER,True
6009885c50b33111fd61eee9,2021-01-21 13:57:48.490,2021-01-21 13:57:48.698,WI,CONSUMER,True
600987d77d983a11f63cfa92,2021-01-21 13:55:35.327,2021-01-21 13:59:21.063,WI,CONSUMER,True
6009e60450b3311194385009,2021-01-21 20:37:25.244,,WI,CONSUMER,True
6009e60450b3311194385009,2021-01-21 20:37:25.244,,WI,CONSUMER,True
6008d447b6310511daa4f281,2021-01-21 01:09:27.425,,WI,CONSUMER,True
6009e60450b3311194385009,2021-01-21 20:37:25.244,,WI,CONSUMER,True
600987d77d983a11f63cfa92,2021-01-21 13:55:35.327,2021-01-21 13:59:21.063,WI,CONSUMER,True
60099c1450b33111fd61f702,2021-01-21 15:21:56.507,,WI,CONSUMER,True
600987d77d983a11f63cfa92,2021-01-21 13:55:35.327,2021-01-21 13:59:21.063,WI,CONSUMER,True
6008e9cdb6310511daa4f2e4,2021-01-21 02:41:17.264,,IL,CONSUMER,True
600987d77d983a11f63cfa92,2021-01-21 13:55:35.327,2021-01-21 13:59:21.063,WI,CONSUMER,True
600a03e17d983a124e9adb0f,2021-01-21 22:44:49.842,,WI,CONSUMER,True
600987d77d983a11f63cfa92,2021-01-21 13:55:35.327,2021-01-21 13:59:21.063,WI,CONSUMER,True
600987d77d983a11f63cfa92,2021-01-21 13:55:35.327,2021-01-21 13:59:21.063,WI,CONSUMER,True
600992d17d983a11f63d11ad,2021-01-21 14:42:25.107,,WI,CONSUMER,True
600b477e7d983a124e9ae061,2021-01-22 21:45:34.904,,WI,CONSUMER,True
600f008f4329897eac237bd8,2021-01-25 17:31:59.409,2021-01-25 17:35:51.918,WI,CONSUMER,True
600f008f4329897eac237bd8,2021-01-25 17:31:59.409,2021-01-25 17:35:51.918,WI,CONSUMER,True
600f008f4329897eac237bd8,2021-01-25 17:31:59.409,2021-01-25 17:35:51.918,WI,CONSUMER,True
600ed4815edb7811cde6b50b,2021-01-25 14:24:01.806,2021-01-25 14:24:02.036,WI,CONSUMER,True
600f008f4329897eac237bd8,2021-01-25 17:31:59.409,2021-01-25 17:35:51.918,WI,CONSUMER,True
600f41b2bd196811e68ea219,2021-01-25 22:09:55.031,2021-01-25 22:16:29.531,WI,CONSUMER,True
600f20c15edb787dce060911,2021-01-25 19:49:21.843,,WI,CONSUMER,True
600f47f06fd0dc1768a34a12,2021-01-25 22:36:32.551,2021-01-25 22:40:13.981,WI,CONSUMER,True
600ed42e43298911ce45d1fa,2021-01-25 14:22:39.286,2021-01-25 14:29:24.970,WI,CONSUMER,True
600ed42e43298911ce45d1fa,2021-01-25 14:22:39.286,2021-01-25 14:29:24.970,WI,CONSUMER,True
600f41b2bd196811e68ea219,2021-01-25 22:09:55.031,2021-01-25 22:16:29.531,WI,CONSUMER,True
600ed42e43298911ce45d1fa,2021-01-25 14:22:39.286,2021-01-25 14:29:24.970,WI,CONSUMER,True
600f008f4329897eac237bd8,2021-01-25 17:31:59.409,2021-01-25 17:35:51.918,WI,CONSUMER,True
600f008f4329897eac237bd8,2021-01-25 17:31:59.409,2021-01-25 17:35:51.918,WI,CONSUMER,True
600eea525edb7811cde6c81c,2021-01-25 15:57:07.029,,WI,CONSUMER,True
600f008f4329897eac237bd8,2021-01-25 17:31:59.409,2021-01-25 17:35:51.918,WI,CONSUMER,True
600ed48a5edb7811cde6b549,2021-01-25 14:24:10.969,2021-01-25 14:24:11.193,WI,CONSUMER,True
600f47f06fd0dc1768a34a12,2021-01-25 22:36:32.551,2021-01-25 22:40:13.981,WI,CONSUMER,True
600f47f06fd0dc1768a34a12,2021-01-25 22:36:32.551,2021-01-25 22:40:13.981,WI,CONSUMER,True
600ed42e43298911ce45d1fa,2021-01-25 14:22:39.286,2021-01-25 14:29:24.970,WI,CONSUMER,True
600fb1ac73c60b12049027bb,2021-01-26 06:07:40.879,2021-01-26 06:11:23.950,WI,CONSUMER,True
600fb1ac73c60b12049027bb,2021-01-26 06:07:40.879,2021-01-26 06:11:23.950,WI,CONSUMER,True
600fb1ac73c60b12049027bb,2021-01-26 06:07:40.879,2021-01-26 06:11:23.950,WI,CONSUMER,True
600fb1ac73c60b12049027bb,2021-01-26 06:07:40.879,2021-01-26 06:11:23.950,WI,CONSUMER,True
600fb1ac73c60b12049027bb,2021-01-26 06:07:40.879,2021-01-26 06:11:23.950,WI,CONSUMER,True
600fb1ec73c60b1204902af4,2021-01-26 06:08:44.058,2021-01-26 06:08:44.267,WI,CONSUMER,True
600fb1ac73c60b12049027bb,2021-01-26 06:07:40.879,2021-01-26 06:11:23.950,WI,CONSUMER,True
600fb1ac73c60b12049027bb,2021-01-26 06:07:40.879,2021-01-26 06:11:23.950,WI,CONSUMER,True
600fb1ac73c60b12049027bb,2021-01-26 06:07:40.879,2021-01-26 06:11:23.950,WI,CONSUMER,True
600fb1ac73c60b12049027bb,2021-01-26 06:07:40.879,2021-01-26 06:11:23.950,WI,CONSUMER,True
600fb1ac73c60b12049027bb,2021-01-26 06:07:40.879,2021-01-26 06:11:23.950,WI,CONSUMER,True
600fb1ac73c60b12049027bb,2021-01-26 06:07:40.879,2021-01-26 06:11:23.950,WI,CONSUMER,True
600fb1e4a4b74c120bd18777,2021-01-26 06:08:36.799,2021-01-26 06:08:37.094,WI,CONSUMER,True
600fb1ac73c60b12049027bb,2021-01-26 06:07:40.879,2021-01-26 06:11:23.950,WI,CONSUMER,True
600fb1ac73c60b12049027bb,2021-01-26 06:07:40.879,2021-01-26 06:11:23.950,WI,CONSUMER,True
600fb1ac73c60b12049027bb,2021-01-26 06:07:40.879,2021-01-26 06:11:23.950,WI,CONSUMER,True
600fb1ac73c60b12049027bb,2021-01-26 06:07:40.879,2021-01-26 06:11:23.950,WI,CONSUMER,True
600fb1ac73c60b12049027bb,2021-01-26 06:07:40.879,2021-01-26 06:11:23.950,WI,CONSUMER,True
6011f33173c60b1804ce1102,2021-01-27 23:11:45.991,2021-01-27 23:11:46.040,WI,CONSUMER,True
6011f43ba4b74c18d3a8ca01,2021-01-27 23:16:11.933,2021-01-27 23:16:12.023,WI,CONSUMER,True
6011f31ea4b74c18d3a8c476,2021-01-27 23:11:26.702,2021-01-27 23:16:11.198,WI,CONSUMER,True
6011f31ea4b74c18d3a8c476,2021-01-27 23:11:26.702,2021-01-27 23:16:11.198,WI,CONSUMER,True
6011f31ea4b74c18d3a8c476,2021-01-27 23:11:26.702,2021-01-27 23:16:11.198,WI,CONSUMER,True
6011f42773c60b1804ce1607,2021-01-27 23:15:51.961,2021-01-27 23:15:52.006,WI,CONSUMER,True
60118bcfa4b74c18d3a8c0d7,2021-01-27 15:50:39.664,2021-01-27 15:52:41.503,WI,CONSUMER,True
6010be65a4b74c120bd19edc,2021-01-27 01:14:13.600,2021-01-27 01:14:13.644,WI,CONSUMER,True
6010bddaa4b74c120bd19dfb,2021-01-27 01:11:54.997,2021-01-27 01:14:25.032,WI,CONSUMER,True
60118c0fa4b74c18d3a8c151,2021-01-27 15:51:43.511,2021-01-27 15:51:43.566,WI,CONSUMER,True
6011f33173c60b1804ce1102,2021-01-27 23:11:45.991,2021-01-27 23:11:46.040,WI,CONSUMER,True
6010bddaa4b74c120bd19dfb,2021-01-27 01:11:54.997,2021-01-27 01:14:25.032,WI,CONSUMER,True
6011f33173c60b1804ce1102,2021-01-27 23:11:45.991,2021-01-27 23:11:46.040,WI,CONSUMER,True
60118bcfa4b74c18d3a8c0d7,2021-01-27 15:50:39.664,2021-01-27 15:52:41.503,WI,CONSUMER,True
6010bddaa4b74c120bd19dfb,2021-01-27 01:11:54.997,2021-01-27 01:14:25.032,WI,CONSUMER,True
60118bcfa4b74c18d3a8c0d7,2021-01-27 15:50:39.664,2021-01-27 15:52:41.503,WI,CONSUMER,True
6011f31ea4b74c18d3a8c476,2021-01-27 23:11:26.702,2021-01-27 23:16:11.198,WI,CONSUMER,True
6010be6673c60b12049040ef,2021-01-27 01:14:14.981,2021-01-27 01:14:15.028,WI,CONSUMER,True
6011f33173c60b1804ce1102,2021-01-27 23:11:45.991,2021-01-27 23:11:46.040,WI,CONSUMER,True
6010be6173c60b12049040d7,2021-01-27 01:14:09.100,2021-01-27 01:14:09.163,WI,CONSUMER,True
60132acb73c60b3ca7f3ba32,2021-01-28 21:21:15.898,2021-01-28 21:25:01.904,WI,CONSUMER,True
60132acb73c60b3ca7f3ba32,2021-01-28 21:21:15.898,2021-01-28 21:25:01.904,WI,CONSUMER,True
600f00d05edb787dce05fb84,2021-01-25 17:33:04.549,,WI,CONSUMER,True
60132acb73c60b3ca7f3ba32,2021-01-28 21:21:15.898,2021-01-28 21:25:01.904,WI,CONSUMER,True
600f00d05edb787dce05fb84,2021-01-25 17:33:04.549,,WI,CONSUMER,True
60132b85a4b74c3cbc516295,2021-01-28 21:24:21.761,2021-01-28 21:24:21.913,WI,CONSUMER,True
60132b8b73c60b3ca7f3baee,2021-01-28 21:24:27.222,2021-01-28 21:24:27.387,WI,CONSUMER,True
600f19914329897eac238fef,2021-01-25 19:18:41.390,,WI,CONSUMER,True
6014558767804a1228b20d00,2021-01-29 18:35:51.391,2021-01-29 18:35:51.434,WI,CONSUMER,True
601465c567804a1228b20f89,2021-01-29 19:45:09.523,2021-01-29 19:45:09.567,WI,CONSUMER,True
60145a3c84231211ce796c5d,2021-01-29 18:55:56.507,2021-01-29 18:58:36.699,WI,CONSUMER,True
6014499c67804a1228b1f5b0,2021-01-29 17:45:00.842,2021-01-29 18:00:01.464,WI,CONSUMER,True
600f35015edb782098e2ac1b,2021-01-25 21:15:46.246,,WI,CONSUMER,True
60147001c8b50e11d8453c36,2021-01-29 20:28:49.403,2021-01-29 20:28:49.622,WI,CONSUMER,True
60145a5584231211ce796cac,2021-01-29 18:56:21.484,2021-01-29 18:56:21.542,WI,CONSUMER,True
6014558767804a1228b20d00,2021-01-29 18:35:51.391,2021-01-29 18:35:51.434,WI,CONSUMER,True
6014319173c60b3ca7f3bf01,2021-01-29 16:02:25.330,2021-01-29 16:05:28.918,WI,CONSUMER,True
6014558467804a1228b20cf0,2021-01-29 18:35:48.060,2021-01-29 18:35:48.133,WI,CONSUMER,True
6014485b84231211ce793d79,2021-01-29 17:39:39.324,2021-01-29 17:43:11.937,WI,CONSUMER,True
601431c173c60b3ca7f3bf63,2021-01-29 16:03:13.318,2021-01-29 16:03:13.362,WI,CONSUMER,True
601465a884231211ce796db3,2021-01-29 19:44:40.680,2021-01-29 19:44:40.758,WI,CONSUMER,True
60145ff384231211ce796d51,2021-01-29 19:20:19.722,,UNKNOWN,CONSUMER,True
60146f2ac8b50e11d8452661,2021-01-29 20:25:14.221,2021-01-29 20:29:08.512,WI,CONSUMER,True
60145a3c84231211ce796c5d,2021-01-29 18:55:56.507,2021-01-29 18:58:36.699,WI,CONSUMER,True
6014658e67804a1228b20ef4,2021-01-29 19:44:14.197,2021-01-29 19:46:07.347,WI,CONSUMER,True
601442ce67804a1228b1dc41,2021-01-29 17:15:58.195,2021-01-29 17:18:54.023,WI,CONSUMER,True
601465a584231211ce796da5,2021-01-29 19:44:37.376,2021-01-29 19:44:37.437,WI,CONSUMER,True
60145ff384231211ce796d51,2021-01-29 19:20:19.722,,UNKNOWN,CONSUMER,True
60147d2ac8b50e11d8453f53,2021-01-29 21:24:58.184,,OH,CONSUMER,True
60147d2ac8b50e11d8453f53,2021-01-29 21:24:58.184,,OH,CONSUMER,True
601890a99a1b091205b61ced,2021-02-01 23:37:13.079,2021-02-01 23:37:13.126,WI,CONSUMER,True
60183090c8b50e11d84549c0,2021-02-01 16:47:12.843,2021-02-01 16:48:32.031,WI,CONSUMER,True
60183090c8b50e11d84549c0,2021-02-01 16:47:12.843,2021-02-01 16:48:32.031,WI,CONSUMER,True
60147d2ac8b50e11d8453f53,2021-01-29 21:24:58.184,,OH,CONSUMER,True
60182f4ac8b50e11d8454946,2021-02-01 16:41:46.573,2021-02-01 16:41:46.615,WI,CONSUMER,True
60182d6dc8b50e11d84547b2,2021-02-01 16:33:49.873,2021-02-01 16:36:01.759,WI,CONSUMER,True
60147d2ac8b50e11d8453f53,2021-01-29 21:24:58.184,,OH,CONSUMER,True
60183c579a1b091205b61a5f,2021-02-01 17:37:27.795,2021-02-01 17:39:27.811,WI,CONSUMER,True
60147d2ac8b50e11d8453f53,2021-01-29 21:24:58.184,,OH,CONSUMER,True
60189c94c8b50e11d8454f6b,2021-02-02 00:28:04.020,2021-02-02 00:28:04.073,WI,CONSUMER,True
60189c74c8b50e11d8454eff,2021-02-02 00:27:32.642,2021-02-02 00:29:09.977,WI,CONSUMER,True
60189c74c8b50e11d8454eff,2021-02-02 00:27:32.642,2021-02-02 00:29:09.977,WI,CONSUMER,True
60189c94c8b50e11d8454f6b,2021-02-02 00:28:04.020,2021-02-02 00:28:04.073,WI,CONSUMER,True
60189c74c8b50e11d8454eff,2021-02-02 00:27:32.642,2021-02-02 00:29:09.977,WI,CONSUMER,True
60189c74c8b50e11d8454eff,2021-02-02 00:27:32.642,2021-02-02 00:29:09.977,WI,CONSUMER,True
60189c88c8b50e11d8454f2f,2021-02-02 00:27:52.817,2021-02-02 00:27:52.868,WI,CONSUMER,True
60189c74c8b50e11d8454eff,2021-02-02 00:27:32.642,2021-02-02 00:29:09.977,WI,CONSUMER,True
60189c859a1b091205b61de1,2021-02-02 00:27:49.145,2021-02-02 00:27:49.193,WI,CONSUMER,True
60189c74c8b50e11d8454eff,2021-02-02 00:27:32.642,2021-02-02 00:29:09.977,WI,CONSUMER,True
60189c74c8b50e11d8454eff,2021-02-02 00:27:32.642,2021-02-02 00:29:09.977,WI,CONSUMER,True
60189c94c8b50e11d8454f6b,2021-02-02 00:28:04.020,2021-02-02 00:28:04.073,WI,CONSUMER,True
60189c94c8b50e11d8454f6b,2021-02-02 00:28:04.020,2021-02-02 00:28:04.073,WI,CONSUMER,True
60186237c8b50e11d8454d5f,2021-02-01 20:19:03.551,,UNKNOWN,CONSUMER,True
60186237c8b50e11d8454d5f,2021-02-01 20:19:03.551,,UNKNOWN,CONSUMER,True
601ac1da591789121574dc07,2021-02-03 15:31:38.705,2021-02-03 15:31:38.909,WI,CONSUMER,True
60186237c8b50e11d8454d5f,2021-02-01 20:19:03.551,,UNKNOWN,CONSUMER,True
60183e6c9a1b091205b61b49,2021-02-01 17:46:20.468,,SC,CONSUMER,True
601ac195af4b1a1205f7560f,2021-02-03 15:30:29.397,2021-02-03 15:34:11.043,WI,CONSUMER,True
60186237c8b50e11d8454d5f,2021-02-01 20:19:03.551,,UNKNOWN,CONSUMER,True
60186237c8b50e11d8454d5f,2021-02-01 20:19:03.551,,UNKNOWN,CONSUMER,True
601c6887969c0b11f7d0c81f,2021-02-04 21:35:03.045,2021-02-04 21:36:30.188,WI,CONSUMER,True
601c68d229c30a1227ada484,2021-02-04 21:36:18.530,2021-02-04 21:36:18.572,WI,CONSUMER,True
601c2c05969c0b11f7d0b097,2021-02-04 17:16:53.700,2021-02-04 17:20:30.228,WI,CONSUMER,True
601c2c6a29c30a1227ad93bd,2021-02-04 17:18:34.447,2021-02-04 17:18:34.650,WI,CONSUMER,True
601c2c05969c0b11f7d0b097,2021-02-04 17:16:53.700,2021-02-04 17:20:30.228,WI,CONSUMER,True
55308179e4b0eabd8f99caa2,2015-04-17 03:43:53.186,2018-05-07 17:23:40.003,WI,CONSUMER,True
60217fa799409b11fcf899fe,2021-02-08 18:15:03.714,,WI,CONSUMER,True
602176c9b57b8a12187fe77e,2021-02-08 17:37:13.950,2021-02-08 17:37:13.989,WI,CONSUMER,True
602176a3b57b8a12187fe717,2021-02-08 17:36:35.109,2021-02-08 17:36:35.150,WI,CONSUMER,True
6022998599409b11fcf89c53,2021-02-09 14:17:41.257,2021-02-09 14:18:58.835,WI,CONSUMER,True
60229990b57b8a12187fe9e0,2021-02-09 14:17:52.581,2021-02-09 14:17:52.626,WI,CONSUMER,True
60229990b57b8a12187fe9e0,2021-02-09 14:17:52.581,2021-02-09 14:17:52.626,WI,CONSUMER,True
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302,2021-02-08 16:42:58.117,WI,CONSUMER,True
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302,2021-02-08 16:42:58.117,WI,CONSUMER,True
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302,2021-02-08 16:42:58.117,WI,CONSUMER,True
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302,2021-02-08 16:42:58.117,WI,CONSUMER,True
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302,2021-02-08 16:42:58.117,WI,CONSUMER,True
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302,2021-02-08 16:42:58.117,WI,CONSUMER,True
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302,2021-02-08 16:42:58.117,WI,CONSUMER,True
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302,2021-02-08 16:42:58.117,WI,CONSUMER,True
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302,2021-02-08 16:42:58.117,WI,CONSUMER,True
6024399defa60112282c0ac9,2021-02-10 19:53:01.857,2021-02-10 19:53:02.079,WI,CONSUMER,True
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302,2021-02-08 16:42:58.117,WI,CONSUMER,True
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302,2021-02-08 16:42:58.117,WI,CONSUMER,True
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302,2021-02-08 16:42:58.117,WI,CONSUMER,True
5f2068904928021530f8fc34,2020-07-28 18:04:00.905,2021-02-04 15:30:05.375,WI,CONSUMER,True
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302,2021-02-08 16:42:58.117,WI,CONSUMER,True
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302,2021-02-08 16:42:58.117,WI,CONSUMER,True
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302,2021-02-08 16:42:58.117,WI,CONSUMER,True
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302,2021-02-08 16:42:58.117,WI,CONSUMER,True
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302,2021-02-08 16:42:58.117,WI,CONSUMER,True
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302,2021-02-08 16:42:58.117,WI,CONSUMER,True
602558b1efa60114d20e5dc7,2021-02-11 16:17:53.738,2021-02-11 16:17:53.798,WI,CONSUMER,True
602538adb54593795bf692ac,2021-02-11 14:01:17.332,2021-02-11 14:01:17.388,WI,CONSUMER,True
60255883efa60114d20e5d4e,2021-02-11 16:17:07.502,2021-02-11 16:18:29.219,WI,CONSUMER,True
602558adb5459313e1e9b7ce,2021-02-11 16:17:49.831,2021-02-11 16:17:49.893,WI,CONSUMER,True
6025388fb54593795bf69234,2021-02-11 14:00:47.269,2021-02-11 14:00:47.332,WI,CONSUMER,True
5fb0a078be5fc9775c1f3945,2020-11-15 03:28:56.818,,AL,CONSUMER,True
60268c7aefa6011bb1510786,2021-02-12 14:11:06.240,2021-02-12 14:11:06.294,WI,CONSUMER,True
5a43c08fe4b014fd6b6a0612,2017-12-27 15:47:27.059,2021-02-12 16:22:37.155,UNKNOWN,CONSUMER,True
5a43c08fe4b014fd6b6a0612,2017-12-27 15:47:27.059,2021-02-12 16:22:37.155,UNKNOWN,CONSUMER,True
5a43c08fe4b014fd6b6a0612,2017-12-27 15:47:27.059,2021-02-12 16:22:37.155,UNKNOWN,CONSUMER,True
5a43c08fe4b014fd6b6a0612,2017-12-27 15:47:27.059,2021-02-12 16:22:37.155,UNKNOWN,CONSUMER,True
5a43c08fe4b014fd6b6a0612,2017-12-27 15:47:27.059,2021-02-12 16:22:37.155,UNKNOWN,CONSUMER,True
60268c69efa6011bb151075f,2021-02-12 14:10:49.408,2021-02-12 14:12:07.107,WI,CONSUMER,True
5a43c08fe4b014fd6b6a0612,2017-12-27 15:47:27.059,2021-02-12 16:22:37.155,UNKNOWN,CONSUMER,True
5fb0a078be5fc9775c1f3945,2020-11-15 03:28:56.818,,AL,CONSUMER,True
5a43c08fe4b014fd6b6a0612,2017-12-27 15:47:27.059,2021-02-12 16:22:37.155,UNKNOWN,CONSUMER,True
5a43c08fe4b014fd6b6a0612,2017-12-27 15:47:27.059,2021-02-12 16:22:37.155,UNKNOWN,CONSUMER,True
5fbc35711d967d1222cbfefc,2020-11-23 22:19:29.509,2021-02-26 04:25:51.057,UNKNOWN,CONSUMER,True
5fbc35711d967d1222cbfefc,2020-11-23 22:19:29.509,2021-02-26 04:25:51.057,UNKNOWN,CONSUMER,True
5fbc35711d967d1222cbfefc,2020-11-23 22:19:29.509,2021-02-26 04:25:51.057,UNKNOWN,CONSUMER,True
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936,2021-02-26 22:39:16.799,NH,CONSUMER,True
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936,2021-02-26 22:39:16.799,NH,CONSUMER,True
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936,2021-02-26 22:39:16.799,NH,CONSUMER,True
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936,2021-02-26 22:39:16.799,NH,CONSUMER,True
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936,2021-02-26 22:39:16.799,NH,CONSUMER,True
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936,2021-02-26 22:39:16.799,NH,CONSUMER,True
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936,2021-02-26 22:39:16.799,NH,CONSUMER,True
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936,2021-02-26 22:39:16.799,NH,CONSUMER,True
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936,2021-02-26 22:39:16.799,NH,CONSUMER,True
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936,2021-02-26 22:39:16.799,NH,CONSUMER,True
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936,2021-02-26 22:39:16.799,NH,CONSUMER,True
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936,2021-02-26 22:39:16.799,NH,CONSUMER,True
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936,2021-02-26 22:39:16.799,NH,CONSUMER,True
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936,2021-02-26 22:39:16.799,NH,CONSUMER,True
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936,2021-02-26 22:39:16.799,NH,CONSUMER,True
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936,2021-02-26 22:39:16.799,NH,CONSUMER,True
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936,2021-02-26 22:39:16.799,NH,CONSUMER,True
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936,2021-02-26 22:39:16.799,NH,CONSUMER,True
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936,2021-02-26 22:39:16.799,NH,CONSUMER,True
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936,2021-02-26 22:39:16.799,NH,CONSUMER,True
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.396,2021-03-04 16:02:02.026,UNKNOWN,CONSUMER,True
5fa32b4d898c7a11a6bcebce,2020-11-04 22:29:33.309,2021-03-04 07:21:58.047,AL,CONSUMER,True
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.396,2021-03-04 16:02:02.026,UNKNOWN,CONSUMER,True
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.396,2021-03-04 16:02:02.026,UNKNOWN,CONSUMER,True
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.396,2021-03-04 16:02:02.026,UNKNOWN,CONSUMER,True
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.396,2021-03-04 16:02:02.026,UNKNOWN,CONSUMER,True
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.396,2021-03-04 16:02:02.026,UNKNOWN,CONSUMER,True
5964eb07e4b03efd0c0f267b,2017-07-11 15:13:11.771,2021-03-04 19:07:49.770,IL,CONSUMER,True
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.396,2021-03-04 16:02:02.026,UNKNOWN,CONSUMER,True
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.396,2021-03-04 16:02:02.026,UNKNOWN,CONSUMER,True
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.396,2021-03-04 16:02:02.026,UNKNOWN,CONSUMER,True
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.396,2021-03-04 16:02:02.026,UNKNOWN,CONSUMER,True
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.396,2021-03-04 16:02:02.026,UNKNOWN,CONSUMER,True
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.396,2021-03-04 16:02:02.026,UNKNOWN,CONSUMER,True
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.396,2021-03-04 16:02:02.026,UNKNOWN,CONSUMER,True
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.396,2021-03-04 16:02:02.026,UNKNOWN,CONSUMER,True
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.396,2021-03-04 16:02:02.026,UNKNOWN,CONSUMER,True
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.396,2021-03-04 16:02:02.026,UNKNOWN,CONSUMER,True
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.396,2021-03-04 16:02:02.026,UNKNOWN,CONSUMER,True
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.396,2021-03-04 16:02:02.026,UNKNOWN,CONSUMER,True
54943462e4b07e684157a532,2014-12-19 14:21:22.381,2021-03-05 16:52:23.204,UNKNOWN,CONSUMER,True
54943462e4b07e684157a532,2014-12-19 14:21:22.381,2021-03-05 16:52:23.204,UNKNOWN,CONSUMER,True
54943462e4b07e684157a532,2014-12-19 14:21:22.381,2021-03-05 16:52:23.204,UNKNOWN,CONSUMER,True
54943462e4b07e684157a532,2014-12-19 14:21:22.381,2021-03-05 16:52:23.204,UNKNOWN,CONSUMER,True
54943462e4b07e684157a532,2014-12-19 14:21:22.381,2021-03-05 16:52:23.204,UNKNOWN,CONSUMER,True
54943462e4b07e684157a532,2014-12-19 14:21:22.381,2021-03-05 16:52:23.204,UNKNOWN,CONSUMER,True
54943462e4b07e684157a532,2014-12-19 14:21:22.381,2021-03-05 16:52:23.204,UNKNOWN,CONSUMER,True
54943462e4b07e684157a532,2014-12-19 14:21:22.381,2021-03-05 16:52:23.204,UNKNOWN,CONSUMER,True
54943462e4b07e684157a532,2014-12-19 14:21:22.381,2021-03-05 16:52:23.204,UNKNOWN,CONSUMER,True
54943462e4b07e684157a532,2014-12-19 14:21:22.381,2021-03-05 16:52:23.204,UNKNOWN,CONSUMER,True
54943462e4b07e684157a532,2014-12-19 14:21:22.381,2021-03-05 16:52:23.204,UNKNOWN,CONSUMER,True
